,city,object,type,geometry,lat,lon
2542,Москва,amenity,cafe,POINT (37.4836806 55.860054),55.860054,37.4836806
2543,Москва,amenity,cafe,POINT (37.5941192 55.7359135),55.7359135,37.5941192
2544,Москва,amenity,cafe,POINT (37.6841693 55.7684155),55.7684155,37.6841693
2545,Москва,amenity,cafe,POINT (37.4760725 55.8563024),55.8563024,37.4760725
2546,Москва,amenity,cafe,POINT (37.5102721 55.7028367),55.7028367,37.5102721
2547,Москва,amenity,cafe,POINT (37.3561107 55.8346625),55.8346625,37.3561107
2548,Москва,amenity,cafe,POINT (37.7918181 55.7526585),55.7526585,37.7918181
2549,Москва,amenity,cafe,POINT (37.6397113 55.7740816),55.7740816,37.6397113
2550,Москва,amenity,cafe,POINT (37.5841068 55.7357111),55.7357111,37.5841068
2551,Москва,amenity,cafe,POINT (37.5603584 55.7958218),55.7958218,37.5603584
2552,Москва,amenity,cafe,POINT (37.5900594 55.8103733),55.8103733,37.5900594
2553,Москва,amenity,cafe,POINT (37.6485533 55.7028962),55.7028962,37.6485533
2554,Москва,amenity,cafe,POINT (37.6247813 55.811539),55.811539,37.6247813
2555,Москва,amenity,cafe,POINT (37.5842018 55.7324976),55.7324976,37.5842018
2556,Москва,amenity,cafe,POINT (37.7393039 55.6377563),55.6377563,37.7393039
2557,Москва,amenity,cafe,POINT (37.7357362 55.6375479),55.6375479,37.7357362
2558,Москва,amenity,cafe,POINT (37.6350974 55.6993876),55.6993876,37.6350974
2559,Москва,amenity,cafe,POINT (37.5754509 55.7073899),55.7073899,37.5754509
2560,Москва,amenity,cafe,POINT (37.6593829 55.7137775),55.7137775,37.6593829
2561,Москва,amenity,cafe,POINT (37.7709861 55.676118),55.676118,37.7709861
2562,Москва,amenity,cafe,POINT (37.6414816 55.7586445),55.7586445,37.6414816
2563,Москва,amenity,cafe,POINT (37.7787422 55.7478977),55.7478977,37.7787422
2564,Москва,amenity,cafe,POINT (37.6233604 55.7613729),55.7613729,37.6233604
2565,Москва,amenity,cafe,POINT (37.7336067 55.8023827),55.8023827,37.7336067
2566,Москва,amenity,cafe,POINT (37.5920539 55.7690006),55.7690006,37.5920539
2567,Москва,amenity,cafe,POINT (37.5989042 55.7786314),55.7786314,37.5989042
2568,Москва,amenity,cafe,POINT (37.3710862 55.8470553),55.8470553,37.3710862
2569,Москва,amenity,cafe,POINT (37.7954073 55.8104142),55.8104142,37.7954073
2570,Москва,amenity,cafe,POINT (37.8048647 55.7998428),55.7998428,37.8048647
2571,Москва,amenity,cafe,POINT (37.666225 55.7791902),55.7791902,37.666225
2572,Москва,amenity,cafe,POINT (37.6358688 55.7318385),55.7318385,37.6358688
2573,Москва,amenity,cafe,POINT (37.6818205 55.7739454),55.7739454,37.6818205
2574,Москва,amenity,cafe,POINT (37.5420859 55.6830534),55.6830534,37.5420859
2575,Москва,amenity,cafe,POINT (37.5269797 55.8083738),55.8083738,37.5269797
2576,Москва,amenity,cafe,POINT (37.5302649 55.8082357),55.8082357,37.5302649
2577,Москва,amenity,cafe,POINT (37.5584491 55.5427925),55.5427925,37.5584491
2578,Москва,amenity,cafe,POINT (37.6929653 55.7918009),55.7918009,37.6929653
2579,Москва,amenity,cafe,POINT (37.6782895 55.7760473),55.7760473,37.6782895
2580,Москва,amenity,cafe,POINT (37.5753921 55.5595673),55.5595673,37.5753921
2581,Москва,amenity,cafe,POINT (37.554408 55.549026),55.549026,37.554408
2582,Москва,amenity,cafe,POINT (37.5543535 55.5490133),55.5490133,37.5543535
2583,Москва,amenity,cafe,POINT (37.7336879 55.7988296),55.7988296,37.7336879
2584,Москва,amenity,cafe,POINT (37.8177809 55.8120066),55.8120066,37.8177809
2585,Москва,amenity,cafe,POINT (37.4361746 55.8511882),55.8511882,37.4361746
2586,Москва,amenity,cafe,POINT (37.656239 55.7846453),55.7846453,37.656239
2587,Москва,amenity,cafe,POINT (37.3718179 55.8445783),55.8445783,37.3718179
2588,Москва,amenity,cafe,POINT (37.6456472 55.87803),55.87803,37.6456472
2589,Москва,amenity,cafe,POINT (37.624091 55.7356401),55.7356401,37.624091
2590,Москва,amenity,cafe,POINT (37.6653657 55.7735074),55.7735074,37.6653657
2591,Москва,amenity,cafe,POINT (37.660644 55.693334),55.693334,37.660644
2592,Москва,amenity,cafe,POINT (37.5290608 55.6944587),55.6944587,37.5290608
2593,Москва,amenity,cafe,POINT (37.7583468 55.7583313),55.7583313,37.7583468
2594,Москва,amenity,cafe,POINT (37.6193561 55.7732941),55.7732941,37.6193561
2595,Москва,amenity,cafe,POINT (37.721909 55.6044547),55.6044547,37.721909
2596,Москва,amenity,cafe,POINT (37.7217373 55.6047896),55.6047896,37.7217373
2597,Москва,amenity,cafe,POINT (37.8125361 55.8071074),55.8071074,37.8125361
2598,Москва,amenity,cafe,POINT (37.6724583 55.7759978),55.7759978,37.6724583
2599,Москва,amenity,cafe,POINT (37.6326652 55.783164),55.783164,37.6326652
2600,Москва,amenity,cafe,POINT (37.5891155 55.7785212),55.7785212,37.5891155
2601,Москва,amenity,cafe,POINT (37.6117507 55.7807529),55.7807529,37.6117507
2602,Москва,amenity,cafe,POINT (37.4522768 55.8323257),55.8323257,37.4522768
2603,Москва,amenity,cafe,POINT (37.5344483 55.6784004),55.6784004,37.5344483
2604,Москва,amenity,cafe,POINT (37.3534888 55.849745),55.849745,37.3534888
2605,Москва,amenity,cafe,POINT (37.4949341 55.7866783),55.7866783,37.4949341
2606,Москва,amenity,cafe,POINT (37.5685175 55.7643965),55.7643965,37.5685175
2607,Москва,amenity,cafe,POINT (37.674006 55.7771496),55.7771496,37.674006
2608,Москва,amenity,cafe,POINT (37.6440047 55.7247905),55.7247905,37.6440047
2609,Москва,amenity,cafe,POINT (37.3627236 55.8463623),55.8463623,37.3627236
2610,Москва,amenity,cafe,POINT (37.357676 55.8469547),55.8469547,37.357676
2611,Москва,amenity,cafe,POINT (37.59058 55.5790209),55.5790209,37.59058
2612,Москва,amenity,cafe,POINT (37.5843734 55.8057929),55.8057929,37.5843734
2613,Москва,amenity,cafe,POINT (37.3982341 55.7233444),55.7233444,37.3982341
2614,Москва,amenity,cafe,POINT (37.5316942 55.8019184),55.8019184,37.5316942
2615,Москва,amenity,cafe,POINT (37.6127243 55.6512726),55.6512726,37.6127243
2616,Москва,amenity,cafe,POINT (37.5875357 55.8083426),55.8083426,37.5875357
2617,Москва,amenity,cafe,POINT (37.635861 55.7836444),55.7836444,37.635861
2618,Москва,amenity,cafe,POINT (37.596908 55.7631437),55.7631437,37.596908
2619,Москва,amenity,cafe,POINT (37.6332607 55.7776856),55.7776856,37.6332607
2620,Москва,amenity,cafe,POINT (37.5167346 55.8568672),55.8568672,37.5167346
2621,Москва,amenity,cafe,POINT (37.5680575 55.7884042),55.7884042,37.5680575
2622,Москва,amenity,cafe,POINT (37.6252167 55.7706229),55.7706229,37.6252167
2623,Москва,amenity,cafe,POINT (37.6371452 55.7714645),55.7714645,37.6371452
2624,Москва,amenity,cafe,POINT (37.5174553 55.645849),55.645849,37.5174553
2625,Москва,amenity,cafe,POINT (37.6612911 55.8138378),55.8138378,37.6612911
2626,Москва,amenity,cafe,POINT (37.5507872 55.6841867),55.6841867,37.5507872
2627,Москва,amenity,cafe,POINT (37.5449646 55.7082097),55.7082097,37.5449646
2628,Москва,amenity,cafe,POINT (37.4979138 55.8113353),55.8113353,37.4979138
2629,Москва,amenity,cafe,POINT (37.5887507 55.7885233),55.7885233,37.5887507
2630,Москва,amenity,cafe,POINT (37.5840971 55.8006463),55.8006463,37.5840971
2631,Москва,amenity,cafe,POINT (37.5109608 55.6267169),55.6267169,37.5109608
2632,Москва,amenity,cafe,POINT (37.6338119 55.7899913),55.7899913,37.6338119
2633,Москва,amenity,cafe,POINT (37.459165 55.8662654),55.8662654,37.459165
2634,Москва,amenity,cafe,POINT (37.5984724 55.7824641),55.7824641,37.5984724
2635,Москва,amenity,cafe,POINT (37.6010849 55.7818895),55.7818895,37.6010849
2636,Москва,amenity,cafe,POINT (37.8996088 55.7205682),55.7205682,37.8996088
2637,Москва,amenity,cafe,POINT (37.7643138 55.7321661),55.7321661,37.7643138
2638,Москва,amenity,cafe,POINT (37.700083 55.7949238),55.7949238,37.700083
2639,Москва,amenity,cafe,POINT (37.639533 55.8385876),55.8385876,37.639533
2640,Москва,amenity,cafe,POINT (37.6254512 55.7303742),55.7303742,37.6254512
2641,Москва,amenity,cafe,POINT (37.3465352 55.8538357),55.8538357,37.3465352
2642,Москва,amenity,cafe,POINT (37.5039542 55.8002617),55.8002617,37.5039542
2643,Москва,amenity,cafe,POINT (37.590014 55.7313376),55.7313376,37.590014
2644,Москва,amenity,cafe,POINT (37.5620198 55.7964278),55.7964278,37.5620198
2645,Москва,amenity,cafe,POINT (37.6501693 55.7540267),55.7540267,37.6501693
2646,Москва,amenity,cafe,POINT (37.775639 55.7035959),55.7035959,37.775639
2647,Москва,amenity,cafe,POINT (37.858434 55.686311),55.686311,37.858434
2648,Москва,amenity,cafe,POINT (37.64855 55.7534202),55.7534202,37.64855
2649,Москва,amenity,cafe,POINT (37.6062601 55.71992),55.71992,37.6062601
2650,Москва,amenity,cafe,POINT (37.6063642 55.7198987),55.7198987,37.6063642
2651,Москва,amenity,cafe,POINT (37.6155262 55.7045892),55.7045892,37.6155262
2652,Москва,amenity,cafe,POINT (37.650634 55.7673412),55.7673412,37.650634
2653,Москва,amenity,cafe,POINT (37.5717187 55.8350887),55.8350887,37.5717187
2654,Москва,amenity,cafe,POINT (37.5732127 55.8172791),55.8172791,37.5732127
2655,Москва,amenity,cafe,POINT (37.6195099 55.6738172),55.6738172,37.6195099
2656,Москва,amenity,cafe,POINT (37.6399608 55.7374913),55.7374913,37.6399608
2657,Москва,amenity,cafe,POINT (37.5658607 55.7448795),55.7448795,37.5658607
2658,Москва,amenity,cafe,POINT (37.7044391 55.6451962),55.6451962,37.7044391
2659,Москва,amenity,cafe,POINT (37.5602643 55.668329),55.668329,37.5602643
2660,Москва,amenity,cafe,POINT (37.7246667 55.7826296),55.7826296,37.7246667
2661,Москва,amenity,cafe,POINT (37.5916064 55.8024458),55.8024458,37.5916064
2662,Москва,amenity,cafe,POINT (37.5986061 55.7827419),55.7827419,37.5986061
2663,Москва,amenity,cafe,POINT (37.5169987 55.6513912),55.6513912,37.5169987
2664,Москва,amenity,cafe,POINT (37.6728949 55.7282466),55.7282466,37.6728949
2665,Москва,amenity,cafe,POINT (37.6529253 55.7091513),55.7091513,37.6529253
2666,Москва,amenity,cafe,POINT (37.5220603 55.8096825),55.8096825,37.5220603
2667,Москва,amenity,cafe,POINT (37.5224988 55.8078934),55.8078934,37.5224988
2668,Москва,amenity,cafe,POINT (37.688886 55.7070578),55.7070578,37.688886
2669,Москва,amenity,cafe,POINT (37.5209525 55.8233743),55.8233743,37.5209525
2670,Москва,amenity,cafe,POINT (37.6347627 55.7311148),55.7311148,37.6347627
2671,Москва,amenity,cafe,POINT (37.6324922 55.7694627),55.7694627,37.6324922
2672,Москва,amenity,cafe,POINT (37.6787952 55.7707808),55.7707808,37.6787952
2673,Москва,amenity,cafe,POINT (37.6261018 55.8072294),55.8072294,37.6261018
2674,Москва,amenity,cafe,POINT (37.6003915 55.8152009),55.8152009,37.6003915
2675,Москва,amenity,cafe,POINT (37.5871911 55.7236658),55.7236658,37.5871911
2676,Москва,amenity,cafe,POINT (37.55866 55.7289336),55.7289336,37.55866
2677,Москва,amenity,cafe,POINT (37.5656971 55.8038408),55.8038408,37.5656971
2678,Москва,amenity,cafe,POINT (37.6430508 55.7251163),55.7251163,37.6430508
2679,Москва,amenity,cafe,POINT (37.6093979 55.7310947),55.7310947,37.6093979
2680,Москва,amenity,cafe,POINT (37.6486739 55.7710062),55.7710062,37.6486739
2681,Москва,amenity,cafe,POINT (37.6476775 55.7680149),55.7680149,37.6476775
2682,Москва,amenity,cafe,POINT (37.5406843 55.89865),55.89865,37.5406843
2683,Москва,amenity,cafe,POINT (37.610585 55.7217067),55.7217067,37.610585
2684,Москва,amenity,cafe,POINT (37.7858718 55.7187708),55.7187708,37.7858718
2685,Москва,amenity,cafe,POINT (37.7097677 55.7822191),55.7822191,37.7097677
2686,Москва,amenity,cafe,POINT (37.6468305 55.7472154),55.7472154,37.6468305
2687,Москва,amenity,cafe,POINT (37.6033447 55.7714116),55.7714116,37.6033447
2688,Москва,amenity,cafe,POINT (37.5548684 55.7561278),55.7561278,37.5548684
2689,Москва,amenity,cafe,POINT (37.5018579 55.7000516),55.7000516,37.5018579
2690,Москва,amenity,cafe,POINT (37.5578876 55.6945368),55.6945368,37.5578876
2691,Москва,amenity,cafe,POINT (37.9480705 55.7021599),55.7021599,37.9480705
2692,Москва,amenity,cafe,POINT (37.6160248 55.7676275),55.7676275,37.6160248
2693,Москва,amenity,cafe,POINT (37.6274778 55.7326893),55.7326893,37.6274778
2694,Москва,amenity,cafe,POINT (37.5962643 55.742568),55.742568,37.5962643
2695,Москва,amenity,cafe,POINT (37.9461327 55.7029686),55.7029686,37.9461327
2696,Москва,amenity,cafe,POINT (37.5813085 55.7484612),55.7484612,37.5813085
2697,Москва,amenity,cafe,POINT (37.6274204 55.7338803),55.7338803,37.6274204
2698,Москва,amenity,cafe,POINT (37.6602575 55.7078813),55.7078813,37.6602575
2699,Москва,amenity,cafe,POINT (37.672092 55.7144888),55.7144888,37.672092
2700,Москва,amenity,cafe,POINT (37.67392 55.7150939),55.7150939,37.67392
2701,Москва,amenity,cafe,POINT (37.5943653 55.750441),55.750441,37.5943653
2702,Москва,amenity,cafe,POINT (37.5575734 55.6934428),55.6934428,37.5575734
2703,Москва,amenity,cafe,POINT (37.6246387 55.7381982),55.7381982,37.6246387
2704,Москва,amenity,cafe,POINT (37.5491962 55.7623133),55.7623133,37.5491962
2705,Москва,amenity,cafe,POINT (37.6400319 55.7373654),55.7373654,37.6400319
2706,Москва,amenity,cafe,POINT (37.6798949 55.7468848),55.7468848,37.6798949
2707,Москва,amenity,cafe,POINT (37.6021251 55.7524617),55.7524617,37.6021251
2708,Москва,amenity,cafe,POINT (37.6377949 55.7338725),55.7338725,37.6377949
2709,Москва,amenity,cafe,POINT (37.6369567 55.8541188),55.8541188,37.6369567
2710,Москва,amenity,cafe,POINT (37.6112621 55.72801),55.72801,37.6112621
2711,Москва,amenity,cafe,POINT (37.6112051 55.7236532),55.7236532,37.6112051
2712,Москва,amenity,cafe,POINT (37.6395974 55.8474344),55.8474344,37.6395974
2713,Москва,amenity,cafe,POINT (37.5597024 55.8585666),55.8585666,37.5597024
2714,Москва,amenity,cafe,POINT (37.3870593 55.8086779),55.8086779,37.3870593
2715,Москва,amenity,cafe,POINT (37.5883725 55.7371834),55.7371834,37.5883725
2716,Москва,amenity,cafe,POINT (37.6077166 55.7675042),55.7675042,37.6077166
2717,Москва,amenity,cafe,POINT (37.395766 55.8933886),55.8933886,37.395766
2718,Москва,amenity,cafe,POINT (37.6456363 55.7590995),55.7590995,37.6456363
2719,Москва,amenity,cafe,POINT (37.6470117 55.7597998),55.7597998,37.6470117
2720,Москва,amenity,cafe,POINT (37.3554613 55.8499469),55.8499469,37.3554613
2721,Москва,amenity,cafe,POINT (37.4954065 55.7953498),55.7953498,37.4954065
2722,Москва,amenity,cafe,POINT (37.4710192 55.8627076),55.8627076,37.4710192
2723,Москва,amenity,cafe,POINT (37.7054778 55.7814489),55.7814489,37.7054778
2724,Москва,amenity,cafe,POINT (37.5698556 55.6883205),55.6883205,37.5698556
2725,Москва,amenity,cafe,POINT (37.5687584 55.6889703),55.6889703,37.5687584
2726,Москва,amenity,cafe,POINT (37.6366228 55.7718963),55.7718963,37.6366228
2727,Москва,amenity,cafe,POINT (37.6417887 55.7699817),55.7699817,37.6417887
2728,Москва,amenity,cafe,POINT (37.6412147 55.7694845),55.7694845,37.6412147
2729,Москва,amenity,cafe,POINT (37.6372512 55.7717099),55.7717099,37.6372512
2730,Москва,amenity,cafe,POINT (37.4987579 55.8039678),55.8039678,37.4987579
2731,Москва,amenity,cafe,POINT (37.634697 55.8823018),55.8823018,37.634697
2732,Москва,amenity,cafe,POINT (37.5466779 55.6959827),55.6959827,37.5466779
2733,Москва,amenity,cafe,POINT (37.5199923 55.7866457),55.7866457,37.5199923
2734,Москва,amenity,cafe,POINT (37.7865452 55.7177825),55.7177825,37.7865452
2735,Москва,amenity,cafe,POINT (37.6091622 55.7399792),55.7399792,37.6091622
2736,Москва,amenity,cafe,POINT (37.6098554 55.7403577),55.7403577,37.6098554
2737,Москва,amenity,cafe,POINT (37.609739 55.7412569),55.7412569,37.609739
2738,Москва,amenity,cafe,POINT (37.608006 55.6594514),55.6594514,37.608006
2739,Москва,amenity,cafe,POINT (37.6620423 55.7399389),55.7399389,37.6620423
2740,Москва,amenity,cafe,POINT (37.6635616 55.7400416),55.7400416,37.6635616
2741,Москва,amenity,cafe,POINT (37.7651435 55.699964),55.699964,37.7651435
2742,Москва,amenity,cafe,POINT (37.568928 55.7322286),55.7322286,37.568928
2743,Москва,amenity,cafe,POINT (37.5193401 55.6695297),55.6695297,37.5193401
2744,Москва,amenity,cafe,POINT (37.5825414 55.8026053),55.8026053,37.5825414
2745,Москва,amenity,cafe,POINT (37.582701 55.802496),55.802496,37.582701
2746,Москва,amenity,cafe,POINT (37.6277862 55.7438407),55.7438407,37.6277862
2747,Москва,amenity,cafe,POINT (37.6268917 55.7450818),55.7450818,37.6268917
2748,Москва,amenity,cafe,POINT (37.6630699 55.6829329),55.6829329,37.6630699
2749,Москва,amenity,cafe,POINT (37.6315266 55.7374636),55.7374636,37.6315266
2750,Москва,amenity,cafe,POINT (37.6300178 55.7401325),55.7401325,37.6300178
2751,Москва,amenity,cafe,POINT (37.6581352 55.7404193),55.7404193,37.6581352
2752,Москва,amenity,cafe,POINT (37.6459889 55.7586174),55.7586174,37.6459889
2753,Москва,amenity,cafe,POINT (37.454954 55.8590832),55.8590832,37.454954
2754,Москва,amenity,cafe,POINT (37.5685641 55.6726101),55.6726101,37.5685641
2755,Москва,amenity,cafe,POINT (37.6468232 55.7261991),55.7261991,37.6468232
2756,Москва,amenity,cafe,POINT (37.7074975 55.8658481),55.8658481,37.7074975
2757,Москва,amenity,cafe,POINT (37.5101666 55.7547195),55.7547195,37.5101666
2758,Москва,amenity,cafe,POINT (37.4486887 55.8806489),55.8806489,37.4486887
2759,Москва,amenity,cafe,POINT (37.5491633 55.6831322),55.6831322,37.5491633
2760,Москва,amenity,cafe,POINT (37.5905066 55.7501541),55.7501541,37.5905066
2761,Москва,amenity,cafe,POINT (37.6311493 55.7665253),55.7665253,37.6311493
2762,Москва,amenity,cafe,POINT (37.5033615 55.8180686),55.8180686,37.5033615
2763,Москва,amenity,cafe,POINT (37.5837363 55.740747),55.740747,37.5837363
2764,Москва,amenity,cafe,POINT (37.6325895 55.7713486),55.7713486,37.6325895
2765,Москва,amenity,cafe,POINT (37.6338682 55.7054775),55.7054775,37.6338682
2766,Москва,amenity,cafe,POINT (37.66627 55.78383),55.78383,37.66627
2767,Москва,amenity,cafe,POINT (37.6248948 55.7719796),55.7719796,37.6248948
2768,Москва,amenity,cafe,POINT (37.6806929 55.771326),55.771326,37.6806929
2769,Москва,amenity,cafe,POINT (37.5467138 55.711737),55.711737,37.5467138
2770,Москва,amenity,cafe,POINT (37.6067188 55.6122201),55.6122201,37.6067188
2771,Москва,amenity,cafe,POINT (37.5084266 55.7438347),55.7438347,37.5084266
2772,Москва,amenity,cafe,POINT (37.530831 55.790793),55.790793,37.530831
2773,Москва,amenity,cafe,POINT (37.4975047 55.8238609),55.8238609,37.4975047
2774,Москва,amenity,cafe,POINT (37.593825 55.705801),55.705801,37.593825
2775,Москва,amenity,cafe,POINT (37.6017246 55.6904207),55.6904207,37.6017246
2776,Москва,amenity,cafe,POINT (37.660038 55.845536),55.845536,37.660038
2777,Москва,amenity,cafe,POINT (37.6221737 55.7094822),55.7094822,37.6221737
2778,Москва,amenity,cafe,POINT (37.5405997 55.7495413),55.7495413,37.5405997
2779,Москва,amenity,cafe,POINT (37.594922 55.7522507),55.7522507,37.594922
2780,Москва,amenity,cafe,POINT (37.6337153 55.7827741),55.7827741,37.6337153
2781,Москва,amenity,cafe,POINT (37.5637928 55.7567934),55.7567934,37.5637928
2782,Москва,amenity,cafe,POINT (37.5687727 55.7641102),55.7641102,37.5687727
2783,Москва,amenity,cafe,POINT (37.5810872 55.7969539),55.7969539,37.5810872
2784,Москва,amenity,cafe,POINT (37.7365476 55.6995257),55.6995257,37.7365476
2785,Москва,amenity,cafe,POINT (37.5902366 55.7700321),55.7700321,37.5902366
2786,Москва,amenity,cafe,POINT (37.65063 55.8478502),55.8478502,37.65063
2787,Москва,amenity,cafe,POINT (37.7260812 55.5993414),55.5993414,37.7260812
2788,Москва,amenity,cafe,POINT (37.4825315 55.8666443),55.8666443,37.4825315
2789,Москва,amenity,cafe,POINT (37.6117353 55.7396256),55.7396256,37.6117353
2790,Москва,amenity,cafe,POINT (37.5573053 55.6935823),55.6935823,37.5573053
2791,Москва,amenity,cafe,POINT (37.7127381 55.7727708),55.7727708,37.7127381
2792,Москва,amenity,cafe,POINT (37.7172051 55.7617349),55.7617349,37.7172051
2793,Москва,amenity,cafe,POINT (37.7705203 55.6451577),55.6451577,37.7705203
2794,Москва,amenity,cafe,POINT (37.5531971 55.6916958),55.6916958,37.5531971
2795,Москва,amenity,cafe,POINT (37.6480303 55.5865119),55.5865119,37.6480303
2796,Москва,amenity,cafe,POINT (37.5299017 55.6665599),55.6665599,37.5299017
2797,Москва,amenity,cafe,POINT (37.5405581 55.6687884),55.6687884,37.5405581
2798,Москва,amenity,cafe,POINT (37.5926012 55.7750364),55.7750364,37.5926012
2799,Москва,amenity,cafe,POINT (37.6794561 55.7517255),55.7517255,37.6794561
2800,Москва,amenity,cafe,POINT (37.6252191 55.7096054),55.7096054,37.6252191
2801,Москва,amenity,cafe,POINT (37.6228443 55.7406814),55.7406814,37.6228443
2802,Москва,amenity,cafe,POINT (37.4754447 55.7136595),55.7136595,37.4754447
2803,Москва,amenity,cafe,POINT (37.5179429 55.824036),55.824036,37.5179429
2804,Москва,amenity,cafe,POINT (37.4186069 55.6622669),55.6622669,37.4186069
2805,Москва,amenity,cafe,POINT (37.4200946 55.661463),55.661463,37.4200946
2806,Москва,amenity,cafe,POINT (37.597269 55.7278517),55.7278517,37.597269
2807,Москва,amenity,cafe,POINT (37.6368207 55.882722),55.882722,37.6368207
2808,Москва,amenity,cafe,POINT (37.4325055 55.8551585),55.8551585,37.4325055
2809,Москва,amenity,cafe,POINT (37.7137146 55.6206236),55.6206236,37.7137146
2810,Москва,amenity,cafe,POINT (37.6788569 55.7883527),55.7883527,37.6788569
2811,Москва,amenity,cafe,POINT (37.5517559 55.7595097),55.7595097,37.5517559
2812,Москва,amenity,cafe,POINT (37.6296794 55.8477386),55.8477386,37.6296794
2813,Москва,amenity,cafe,POINT (37.6295911 55.8476488),55.8476488,37.6295911
2814,Москва,amenity,cafe,POINT (37.5758808 55.7300391),55.7300391,37.5758808
2815,Москва,amenity,cafe,POINT (37.601337 55.7600654),55.7600654,37.601337
2816,Москва,amenity,cafe,POINT (37.6527697 55.7599221),55.7599221,37.6527697
2817,Москва,amenity,cafe,POINT (37.6596616 55.7697901),55.7697901,37.6596616
2818,Москва,amenity,cafe,POINT (37.5129743 55.7931136),55.7931136,37.5129743
2819,Москва,amenity,cafe,POINT (37.6130985 55.6825308),55.6825308,37.6130985
2820,Москва,amenity,cafe,POINT (37.6242015 55.762019),55.762019,37.6242015
2821,Москва,amenity,cafe,POINT (37.6212906 55.7546584),55.7546584,37.6212906
2822,Москва,amenity,cafe,POINT (37.5876456 55.7352702),55.7352702,37.5876456
2823,Москва,amenity,cafe,POINT (37.6228563 55.7406157),55.7406157,37.6228563
2824,Москва,amenity,cafe,POINT (37.6635039 55.7664687),55.7664687,37.6635039
2825,Москва,amenity,cafe,POINT (37.6315306 55.8335177),55.8335177,37.6315306
2826,Москва,amenity,cafe,POINT (37.6124132 55.8370702),55.8370702,37.6124132
2827,Москва,amenity,cafe,POINT (37.6182657 55.8382714),55.8382714,37.6182657
2828,Москва,amenity,cafe,POINT (37.4228373 55.6738963),55.6738963,37.4228373
2829,Москва,amenity,cafe,POINT (37.3703572 55.7880844),55.7880844,37.3703572
2830,Москва,amenity,cafe,POINT (37.6594356 55.6311039),55.6311039,37.6594356
2831,Москва,amenity,cafe,POINT (37.4982234 55.8171683),55.8171683,37.4982234
2832,Москва,amenity,cafe,POINT (37.6369968 55.8260323),55.8260323,37.6369968
2833,Москва,amenity,cafe,POINT (37.5616219 55.7842189),55.7842189,37.5616219
2834,Москва,amenity,cafe,POINT (37.6314971 55.7363673),55.7363673,37.6314971
2835,Москва,amenity,cafe,POINT (37.6200455 55.7279744),55.7279744,37.6200455
2836,Москва,amenity,cafe,POINT (37.6608835 55.7081861),55.7081861,37.6608835
2837,Москва,amenity,cafe,POINT (37.5802535 55.7269696),55.7269696,37.5802535
2838,Москва,amenity,cafe,POINT (37.7175343 55.7848057),55.7848057,37.7175343
2839,Москва,amenity,cafe,POINT (37.6322535 55.7713833),55.7713833,37.6322535
2840,Москва,amenity,cafe,POINT (37.6348659 55.7679523),55.7679523,37.6348659
2841,Москва,amenity,cafe,POINT (37.6330394 55.7905222),55.7905222,37.6330394
2842,Москва,amenity,cafe,POINT (37.4907156 55.7467187),55.7467187,37.4907156
2843,Москва,amenity,cafe,POINT (37.6798699 55.747738),55.747738,37.6798699
2844,Москва,amenity,cafe,POINT (37.5159448 55.79647),55.79647,37.5159448
2845,Москва,amenity,cafe,POINT (37.5401508 55.9297086),55.9297086,37.5401508
2846,Москва,amenity,cafe,POINT (37.4548736 55.8417971),55.8417971,37.4548736
2847,Москва,amenity,cafe,POINT (37.6268022 55.7290795),55.7290795,37.6268022
2848,Москва,amenity,cafe,POINT (37.4183492 55.6622651),55.6622651,37.4183492
2849,Москва,amenity,cafe,POINT (37.5249128 55.7390589),55.7390589,37.5249128
2850,Москва,amenity,cafe,POINT (37.5309585 55.7427748),55.7427748,37.5309585
2851,Москва,amenity,cafe,POINT (37.7036334 55.6448702),55.6448702,37.7036334
2852,Москва,amenity,cafe,POINT (37.6300956 55.7431772),55.7431772,37.6300956
2853,Москва,amenity,cafe,POINT (37.6257298 55.7195759),55.7195759,37.6257298
2854,Москва,amenity,cafe,POINT (37.6201164 55.6592639),55.6592639,37.6201164
2855,Москва,amenity,cafe,POINT (37.6472027 55.7605301),55.7605301,37.6472027
2856,Москва,amenity,cafe,POINT (37.7378674 55.7755915),55.7755915,37.7378674
2857,Москва,amenity,cafe,POINT (37.5204215 55.8055327),55.8055327,37.5204215
2858,Москва,amenity,cafe,POINT (37.3895561 55.8976372),55.8976372,37.3895561
2859,Москва,amenity,cafe,POINT (37.5990759 55.7571465),55.7571465,37.5990759
2860,Москва,amenity,cafe,POINT (37.7554062 55.7480618),55.7480618,37.7554062
2861,Москва,amenity,cafe,POINT (37.7571556 55.7472253),55.7472253,37.7571556
2862,Москва,amenity,cafe,POINT (37.5281375 55.7380215),55.7380215,37.5281375
2863,Москва,amenity,cafe,POINT (37.648423 55.7203568),55.7203568,37.648423
2864,Москва,amenity,cafe,POINT (37.6488625 55.7204372),55.7204372,37.6488625
2865,Москва,amenity,cafe,POINT (37.6439068 55.7168946),55.7168946,37.6439068
2866,Москва,amenity,cafe,POINT (37.6524187 55.7210442),55.7210442,37.6524187
2867,Москва,amenity,cafe,POINT (37.6524892 55.7211533),55.7211533,37.6524892
2868,Москва,amenity,cafe,POINT (37.607837 55.7169504),55.7169504,37.607837
2869,Москва,amenity,cafe,POINT (37.5735131 55.7596346),55.7596346,37.5735131
